Artist 1,Artist 2,Number of Collaborations,Track Names
Offset,Lil Yachty,9,"Who Want The Smoke? (feat. Cardi B & Offset); Who Want The Smoke?; Killin' Time (Lil Yachty feat. Offset, Mango Foo); DipSet; Intro; Menace; Interlude; MICKEY; BABY DADDY"
Offset,Lil Tjay,1,Run It Up (feat. Offset & Moneybagg Yo)
Offset,Migos,1,Ibang
Offset,Calvin Harris,2,"New To You (with Normani, Tinashe & Offset); New To You (with Normani, Tinashe, & Offset)"
Offset,6ix9ine,1,GUMMO (feat. Offset) - Remix
Offset,NAV,1,Minute
Lil Tecca,Don Toliver,1,I CAN’T LET GO
Lil Tecca,Lil Uzi Vert,1,Dolly (with Lil Uzi Vert)
Lil Tecca,Polo G,1,When You Down (with Polo G feat. Lil Durk)
Lil Tecca,Lil Yachty,3,Virgo World (feat. Lil Tecca); BANK TELLER (with Lil Yachty); BANK TELLER (with Lil Yachty)
Lil Tecca,Lil Tjay,1,All Star (with Lil Tjay)
Lil Tecca,NAV,3,Foreign (feat. Nav); ABOUT YOU (with NAV); ABOUT YOU (with NAV)
Don Toliver,Lil Uzi Vert,9,"Home (Metro Boomin & Don Toliver, Lil Uzi Vert); Home (Metro Boomin & Don Toliver, Lil Uzi Vert); His & Hers (feat. Don Toliver & Lil Uzi Vert); Patience (feat. Don Toliver); Home; DONNY DARKO (FEAT. LIL UZI VERT); Patience (feat. Don Toliver); DONNY DARKO (FEAT. LIL UZI VERT); Patience (feat. Don Toliver)"
Don Toliver,Young Thug,1,No Surprise (feat. Don Toliver & Bslime)
Don Toliver,Playboi Carti,1,FIELD TRIP
Don Toliver,Eminem,2,No Regrets (feat. Don Toliver); No Regrets (feat. Don Toliver)
Don Toliver,NAV,10,One Time (with Don Toliver feat. Future); Recap (feat. Don Toliver); Lemonade (feat. Don Toliver & NAV) - Latin Remix; Lemonade (feat. NAV); YOU (FT DON TOLIVER); Lemonade (feat. NAV); Recap (feat. Don Toliver); One Time (with Don Toliver feat. Future); Lemonade (with Gunna and Don Toliver feat. NAV); YOU (FT DON TOLIVER)
Bon Iver,Kanye West,2,Monster; Lost In The World
Joanne Robertson,Dean Blunt,31,NITRO GIRLS 2; NITRO GIRLS 3; NITRO GIRLS 4; X; PUSHER; MASS APPEAL; VIPER; PARO; HAD MY GUARD UP 2 U (SINCE '92); TRIPLE BEAM; FUCKBOY ANTHEM; NITRO GIRLS 2; NITRO GIRLS 3; NITRO GIRLS 4; Demon; Imperial Gold; 3; 5; 6; 10; 11; Slacker; SASSY; PRINCESS GUYANA; shangri las death song; repeat offenders; she's lost control again; SASSY 2; OFELIA; MOTION; TROLL
Joanne Robertson,Vegyn,1,TROLL
Lil Uzi Vert,BlocBoy JB,1,Don't Say That (Feat. Lil Uzi Vert)
Lil Uzi Vert,"Tyler, The Creator",2,JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams); JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams)
Lil Uzi Vert,Young Thug,13,Yamborghini Dream (feat. Young Thug); What's the Move (feat. Lil Uzi Vert); It's A Slime (feat. Lil Uzi Vert); Hellcat Kenny (feat. Lil Uzi Vert); Proud of You (feat. Lil Uzi Vert & Yung Kayo); Hellcat Kenny (feat. Lil Uzi Vert); Big Racks (feat. Lil Uzi Vert); Big Racks (feat. Lil Uzi Vert); What's the Move (feat. Lil Uzi Vert); Strawberry Peels (feat. Young Thug & Gunna); Got The Guap (feat. Young Thug); Up (feat. Lil Uzi Vert); Proud of You (feat. Lil Uzi Vert & Yung Kayo)
Lil Uzi Vert,Pooh Shiesty,2,Next Up (feat. Lil Uzi Vert & Gucci Mane); Next Up (feat. Lil Uzi Vert & Gucci Mane)
Lil Uzi Vert,Kanye West,1,Watch (feat. Lil Uzi Vert & Kanye West)
Lil Uzi Vert,Tm88,1,Slayerr
Lil Uzi Vert,Lil Baby,4,"Life Goes On; Commercial (feat. Lil Uzi Vert); Commercial (feat. Lil Uzi Vert); SUPPOSED TO BE LOVED (feat. Lil Baby, Future & Lil Uzi Vert)"
Lil Uzi Vert,Young Nudy,4,Extendo (feat. Lil Uzi Vert); Yellow Tape (feat. Lil Uzi Vert); Extendo (feat. Lil Uzi Vert); Money Spread (feat. Young Nudy)
Lil Uzi Vert,Playboi Carti,8,Lookin; wokeuplikethis*; Shoota (feat. Lil Uzi Vert); JUMPIN (with Lil Uzi Vert); TWIN TRIM (with Lil Uzi Vert); JUMPIN (with Lil Uzi Vert); TWIN TRIM (with Lil Uzi Vert); Of Course We Ghetto Flowers (feat. Playboi Carti & Offset)
Lil Uzi Vert,Kap G,1,Marvelous Day (feat. Lil Uzi Vert & Gunna)
Lil Uzi Vert,Lil Yachty,1,Zobamambafoo (Remix) (feat. Lil Uzi Vert & Lil Yachty)
Lil Uzi Vert,Migos,2,Bad and Boujee (feat. Lil Uzi Vert); Bad and Boujee (feat. Lil Uzi Vert) - Radio Version
Lil Uzi Vert,NAV,11,Dead Shot (with Lil Uzi Vert); Interstellar (with Lil Uzi Vert); Status (feat. Lil Uzi Vert); Wanted You (feat. Lil Uzi Vert); A$AP Ferg; NAVUZIMETRO#PT2; Wanted You (feat. Lil Uzi Vert); Leaders (feat. NAV); Status (feat. Lil Uzi Vert); Dead Shot (with Lil Uzi Vert); Interstellar (with Lil Uzi Vert)
BlocBoy JB,Pooh Shiesty,1,Addiction (feat. Pooh Shiesty)
"Tyler, The Creator",Steve Lacy,2,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy); 911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy)
"Tyler, The Creator",Kanye West,2,SMUCKERS (feat. Lil Wayne & Kanye West); SMUCKERS (feat. Lil Wayne & Kanye West)
"Tyler, The Creator",Lil Yachty,2,"T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler, The Creator); T.D (feat. Tierra Whack, A$AP Rocky & Tyler, The Creator)"
Varg²™,Yung Lean,1,Red Line II (127 Sätra C)
Varg²™,Ecco2k,7,Vanity Lights (First Crush); 5 Stars & Vanity Lights; H2D - (Eurohead x Varg²™ Remix); H2D - (Eurohead x Varg²™ Ambient Remix); H2D; Skenet; DNA PLAY
Felipe Da Don,Lil Baby,1,Sticky (feat. Lil Baby & Gunna)
DaBaby,Young Thug,2,BLIND (feat. Young Thug); Litty (feat. DaBaby)
DaBaby,Pooh Shiesty,1,BONNET (feat. Pooh Shiesty)
DaBaby,Lil Baby,9,"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby); For The Night (feat. Lil Baby & DaBaby); For The Night (feat. Lil Baby & DaBaby); Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix; For The Night (feat. Lil Baby & DaBaby); Baby (Lil Baby feat. DaBaby); Baby; TOES (feat. Lil Baby & Moneybagg Yo); Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix"
DaBaby,Young Nudy,1,Dispatch (feat. DaBaby)
DaBaby,Polo G,3,Party Lyfe (with DaBaby); Handgun (feat. NoCap & Polo G); Party Lyfe (with DaBaby)
DaBaby,Quality Control,4,"Baby (Lil Baby feat. DaBaby); Pink Toes (Offset, DaBaby feat. Gunna); Baby; Pink Toes (Offset, DaBaby feat. Gunna)"
DaBaby,Lil Yachty,3,Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake); Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake); Oprah's Bank Account (feat. DaBaby & Drake)
DaBaby,Migos,1,RAW SHIT (feat. Migos)
Young Thug,Tm88,5,Been Thru a Lot; Blue Jean Bandit; Slimey As It Get (feat. Young Thug); 10 Piece (feat. Future & Young Thug); Slimey As It Get (feat. Young Thug)
Young Thug,Lil Baby,21,"Right Now; Rider; Bad Bad Bad (feat. Lil Baby); My Jeans (Lil Baby & Gunna feat. Young Thug); Oh Okay (feat. Young Thug & Lil Baby); Dum, Dumb, and Dumber (with Young Thug & Future); Pardon My Back (feat. Lil Baby); Chanel (Go Get It) [feat. Gunna & Lil Baby]; Pink Slip; Pardon My Back (feat. Lil Baby); We Should (feat. Young Thug); Up The Side (feat. Young Thug); Dum, Dumb, and Dumber (with Young Thug & Future); Never Hating (feat. Young Thug); Paid the Fine (feat. Lil Baby & YTB Trench); Set Up Shop - Remix; Section 8 (feat. Young Thug); We Should (feat. Young Thug); Bad Bad Bad (feat. Lil Baby); Paid the Fine (feat. Lil Baby & YTB Trench); Pardon My Back (feat. Lil Baby)"
Young Thug,Ariana Grande,2,"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande); Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)"
Young Thug,Playboi Carti,3,Choppa Won't Miss (feat. Young Thug); WE NEED ALL DA VIBES (with Young Thug & Ty Dolla $ign); WE NEED ALL DA VIBES (with Young Thug & Ty Dolla $ign)
Young Thug,Polo G,2,Losses (with Young Thug); Losses (with Young Thug)
Young Thug,Kap G,1,Don't Need Em (feat. Young Thug)
Young Thug,Ed Sheeran,2,Feels (feat. Young Thug & J Hus); Feels (feat. Young Thug & J Hus)
Young Thug,Quality Control,6,Big Rocks (Offset feat. Young Thug); Longtime (24Heavy feat. Young Thug); Big Rocks (Offset feat. Young Thug); On Me; Longtime; On Me
Young Thug,Lil Yachty,6,Till The Morning (Lil Yachty feat. Young Thug & Lil Durk); Been Thru a Lot; Till The Morning (feat. Young Thug & Lil Durk); On Me; Minnesota; On Me
Young Thug,Migos,8,"Long Time (feat. Young Thug & Migos); 1017 (feat. Young Thug); Problems (feat. Young Thug); 1017 (feat. Young Thug); Problems (feat. Young Thug); Give No Fxk; New Atlanta (feat. Rich Homie Quan, Young Thug, Jermain Dupri); Cocaina (feat. Young Thug)"
Young Thug,Calvin Harris,4,"Potion (with Dua Lipa & Young Thug); Potion (with Dua Lipa & Young Thug); Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande); Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)"
Young Thug,6ix9ine,1,RONDO (feat. Tory Lanez & Young Thug)
Young Thug,NAV,9,Boy Back (feat. NAV); No Debate (feat. Young Thug); Spend It (feat. Young Thug); Repercussions (with Young Thug); Repercussions (with Young Thug); Tussin (feat. Young Thug); Boy Back (feat. NAV); No Debate (feat. Young Thug); Spend It (feat. Young Thug)
Big Scarr,Pooh Shiesty,17,"1017 Loaded (feat. Gucci Mane, Big Scarr, Enchanting, Foogiano, K Shiday, Pooh Shiesty); SoIcyBoyz 2 (feat. Pooh Shiesty, Foogiano & Tay Keith); 1017 Loaded (feat. Gucci Mane, Big Scarr, Enchanting, Foogiano, K Shiday, Pooh Shiesty); Ballin in LA (feat. Gucci Mane & Pooh Shiesty); SoIcyBoyz 3 (feat. Gucci Mane, Pooh Shiesty, Foogiano & Tay Keith); SoIcyBoyz (feat. Pooh Shiesty & Foogiano); SoIcyBoyz 2 (feat. Pooh Shiesty, Foogiano & Tay Keith); Angel Dust (feat. Pooh Shiesty); No Clues (feat. Big Scarr); No Clues (feat. Big Scarr); Angel Dust (feat. Pooh Shiesty); SoIcyBoyz 3 (feat. Gucci Mane, Pooh Shiesty, Foogiano & Tay Keith); Ballin in LA (feat. Gucci Mane & Pooh Shiesty); SoIcyBoyz 3 (feat. Gucci Mane, Pooh Shiesty, Foogiano & Tay Keith); SoIcyBoyz (feat. Pooh Shiesty & Foogiano); SoIcyBoyz 2 (feat. Pooh Shiesty, Foogiano & Tay Keith); SoIcyBoyz (feat. Pooh Shiesty & Foogiano)"
Toby Fox,Augustine Mayuga Gonzales,31,Fallen Down; Spear of Justice; It's Raining Somewhere Else; Dummy!; Determination; Uwa!! So Piano; Bonetrousle; Snowy; Alphys; Death by Glamour; Another Medium; Asgore; MEGALOVANIA; Hopes & Dreams ～ SAVE The World ～ His Theme; Reunited; Ruins; Enemy Approaching ~ Stronger Monsters; Heartache; Sans; Mysterious Place; Snowdin Town; Dating Start!; Spider Dance; Temmie Village ~ Tem Shop; Battle Against a True Hero; Metal Crusher; Oh! Piano; Your Best Nightmare ~ Finale; Last Goodbye; Undertale; Chill
Toby Fox,David Peacock,31,Fallen Down; Spear of Justice; It's Raining Somewhere Else; Dummy!; Determination; Uwa!! So Piano; Bonetrousle; Snowy; Alphys; Death by Glamour; Another Medium; Asgore; MEGALOVANIA; Hopes & Dreams ～ SAVE The World ～ His Theme; Reunited; Ruins; Enemy Approaching ~ Stronger Monsters; Heartache; Sans; Mysterious Place; Snowdin Town; Dating Start!; Spider Dance; Temmie Village ~ Tem Shop; Battle Against a True Hero; Metal Crusher; Oh! Piano; Your Best Nightmare ~ Finale; Last Goodbye; Undertale; Chill
Steve Lacy,Blood Orange,1,Out Of Your League
Steve Lacy,Calvin Harris,6,Live Without Your Love (with Steve Lacy); Live Without Your Love (with Steve Lacy) - Solardo Remix; Live Without Your Love (with Steve Lacy) - MK Remix; Live Without Your Love (with Steve Lacy) - Honey Dijon's Love Unlimited Remix; Live Without Your Love (with Steve Lacy) - Mark Broom Remix; Live Without Your Love (with Steve Lacy)
Dean Blunt,Vegyn,2,DOWNER; TROLL
Dean Blunt,jonatan leandoer96,1,16
PaperRoute Woo,Paper Route EMPIRE,5,Big Ol Racks; Dead Body (feat. PaperRoute Woo); Trust Nobody (feat. Snupe Bandz); South Memphis Rugrats (feat. PaperRoute Woo) - Remix; Fully Equipt
PaperRoute Woo,SNUPE BANDZ,25,Trust Nobody (feat. Snupe Bandz); Nothing To Me; South Memphis Rugrats (feat. PaperRoute Woo) - Remix; Prime Time; Pop Out (feat. PaperRoute Woo); Dam Fool; Nothing To Me; Straight Like That; Cross The Tracks; Mold Me; Boyz N The Hood; Loyal; Mo Green; When I'm Bored; Green Beam (feat. Bankroll Freddie); Team Player; Pop Out (feat. Duke Deuce); Different Channel; Cross The Tracks; Bigger Dreams; Jackson; Super Trap Bros; Dam Fool; Straight Like That; On A Wake Up
Pooh Shiesty,Lil Baby,9,Whole Lotta Ice (feat. Lil Baby & Pooh Shiesty) - Instrumental; Whole Lotta Ice (feat. Lil Baby & Pooh Shiesty); Welcome to the Riches (feat. Lil Baby); Monday to Sunday (feat. Lil Baby & BIG30); Welcome to the Riches (feat. Lil Baby); Whole Lotta Ice (feat. Lil Baby & Pooh Shiesty); Shiest Talk (feat. Pooh Shiesty); Whole Lotta Ice (feat. Lil Baby & Pooh Shiesty); Monday to Sunday (feat. Lil Baby & BIG30)
Ariel Pink,Yung Lean,1,Starz
Central Cee,D-Block Europe,3,Yurrr; Overseas; Overseas
Central Cee,Lil Baby,3,BAND4BAND (feat. Lil Baby); BAND4BAND (feat. Lil Baby); BAND4BAND (feat. Lil Baby)
Central Cee,Dave,10,Trojan Horse; Sprinter; Our 25th Birthday; UK Rap; CRG (feat. Dave); Trojan Horse; Sprinter; Our 25th Birthday; UK Rap; Sprinter
Central Cee,Ed Sheeran,1,Bad Habits (feat. Tion Wayne & Central Cee) [Fumez The Engineer Remix]
Tame Impala,Blood Orange,2,Borderline - Blood Orange Remix; Borderline - Blood Orange Remix
Tame Impala,Lil Yachty,2,Breathe Deeper - Lil Yachty Remix; Breathe Deeper - Lil Yachty Remix
Kanye West,Lil Baby,3,Hurricane; Hurricane; Hurricane
Kanye West,Playboi Carti,5,"CARNIVAL (feat. Rich The Kid, Playboi Carti); CARNIVAL (feat. Rich The Kid, Playboi Carti); CARNIVAL (feat. Rich The Kid, Playboi Carti) - ACAPELLA; CARNIVAL (feat. Rich The Kid, Playboi Carti); Go2DaMoon (feat. Kanye West)"
Kanye West,DJ Premier,1,Everything I Am
Kanye West,Eminem,2,Forever; Forever
Kanye West,6ix9ine,2,MAMA (feat. Nicki Minaj & Kanye West); KANGA (feat. Kanye West)
Tm88,MadeinTYO,1,Tokyo Nights
Tm88,Young Nudy,1,Richer Dreams (feat. Young Nudy)
Tm88,Lil Yachty,2,"Been Thru a Lot; Hmmm (TM88, Southside feat. Lil Yachty & Valee)"
